,line,token,lemma
55026,315405,δ᾽,δ᾽
55027,315411,θρῖα,θρῖον
55028,315412,δ᾽,δ᾽
55029,315426,παι,
55030,315428,ποτιδεγμένα,
55031,315431,δ᾽,δ᾽
55032,315432,ἴχνη,ἴχνος
55033,315433,στιφροῖς,
55034,315434,ὠλίσθηναν,
55035,315435,ἐνιχρίμψαντε,
55036,315436,καρείοις,
55037,315438,ἁδρύνει,
55038,315440,βλάστα,
55039,315441,βαθεῖ᾽,
55040,315444,κόπρος,κόπρος
55041,315446,σαμψύχου,
55042,315450,κλάδας,
55043,315451,ἠδ᾽,
55044,315455,ἐργοπόνοις,
55045,315456,στεφάνους,στέφανος
55046,315458,πορσαίνουσιν,
55047,315464,πτερίδες,
55048,315466,παιδὸς,παῖς
55049,315467,ἔρωτες,ἔρως
55050,315468,λεύκῃ,λεύκη
55051,315469,ἰσαιόμενοι,
55052,315472,καὶ,καί
55053,315473,κρόκος,κρόκος
55054,315474,εἴαρι,ἔαρ
55055,315476,κύπρος,Κύπρος
55056,315477,τ᾽,τ᾽
55057,315478,ὀσμηρόν,
55058,315480,σισύμβριον,
55059,315481,ὅσσα,ὅσος
55060,315484,ἄσπορα,ἄσπορος
55061,315485,ναιομένοισι,
55062,315489,κάλλεα,
55063,315491,βουφθαλμόν,
55064,315498,χάλκας,
55065,315501,δ᾽,
55066,315503,ἰωνιάδας,
55067,315505,χαμηλὰς,
55068,315506,ὀρφνοτέρας,
55069,315510,μετ᾽,
55070,315517,ὑψῆέν,
55071,315519,πανόσμεον,
55072,315522,τύμβοι,
55073,315525,νεοδουπέσιν,
55074,315526,ἀμφιχέονται,ἀμφιχέω
55075,315529,τ᾽,τ᾽
55076,315530,ἠιθέας,
55077,315531,ἀνεμωνίδες,
55078,315534,ὀξυτέρῃσιν,
55079,315535,ἐφελκόμεναι,ἐφέλκω
55080,315536,χροιῇσιν,
55081,315538,ʽἐν,
55082,315543,ἐφελκόμεναι,ἐφέλκω
55083,315544,φιλοχροιαῖς,
55084,315552,ἑλένειον,
55085,315555,φωτίζοντα,
55086,315556,δρέψας,
55087,315557,εἰνοδίοισι,
55088,315560,σηκοῖς,σηκός
55089,315563,βρετάεσσιν,
55090,315570,θελμια,
55091,315574,χρυσανθὲς,
55092,315575,ἀμέργων,
55093,315576,λείριά,
55094,315578,στήλαισιν,
55095,315579,ἐπιφθίνοντα,
55096,315585,ἐντραπέας,
55097,315586,κυκλαμίνους,
55098,315587,σαύρην,
55099,315588,θ᾽,
55100,315594,Ἡγεσιλάου,
55101,315599,ἐπῶν,ἔπος
55102,315608,ἀνεμώνης,
55103,315610,τινὲς,τις
55104,315623,‘,
55105,315625,δ᾽,δ᾽
55106,315626,ἀνθήσεις,
55107,315631,ἄστροις,ἄστρον
55108,315633,ἡλιοτρόπιον,Ἡλιοτρόπιον
55109,315655,Καρύστιος,Καρύστιος
55110,315657,Ἱστορικοῖς,ἱστορικός
55111,315664,ʼ,
55112,315665,‘,
55113,315666,Νίκανδρός,
55114,315670,ʼἐξ,
55115,315671,ἀνδριάντος,ἀνδριάς
55116,315680,Κῷ,Κῶς
55117,315682,’,
55118,315684,δ᾽,δ᾽
55119,315688,ʼπερὶ,
55120,315696,Τιμαχίδας,
55121,315697,δ᾽,δ᾽
55122,315700,Δείπνου,δεῖπνον
55123,315702,θήσειόν,
55124,315708,θήσειόν,
55125,315709,θ᾽,θ᾽
55126,315715,Λευκερέης,
55127,315753,τινων,τις
55128,315754,στεφανωτικῶν,
55129,315759,ʼ,
55130,315761,μαλάχας,
55131,315763,ἐξερῶν,
55132,315766,δ᾽,δ᾽
55133,315770,μελιλώτινον,
55134,315774,προσσεσηρώς,
55135,315779,ἀμάρακον,
55136,315786,δ᾽,δ᾽
55137,315787,ἱπποσέλινα,
55138,315789,κοσμοσάνδαλα,
55139,315795,παιῶν᾽,
55140,315807,ἀναφερομένους,
55141,315808,Μεταλλεῖς,μεταλλάω
55142,315814,ὑπ᾽,
55143,315815,ἀναδενδράδων,
55144,315816,ἁπαλὰς,ἁπαλός
55145,315817,ἀσπαλάθους,
55146,315821,λωτοφόρῳ,
55147,315822,κύπειρόν,
55148,315824,δροσώδη,
55149,315825,κἀνθρύσκου,
55150,315827,τ᾽,τ᾽
55151,315843,Δημαρέτην,
55152,315844,ἀναφέρεταί,
55153,315846,ποιημάτιον,
55154,315849,Τρίφυλλον,τρίφυλλον
55155,315855,Ἀγαθοῖς,ἀγαθός
55156,315864,ʼ,
55157,315865,λουσάμενοι,λούω
55158,315875,δ᾽,δ᾽
55159,315879,λαλεῖτε,λαλέω
55160,315881,σισυμβρίων,
55161,315882,κοσμοσανδάλων,
55162,315888,Μαλθακοῖς,μαλθακός
55163,315892,ʼ,
55164,315897,ἀνθέμοις,
55165,315900,λειρίοις,
55166,315901,ῥόδοις,ῥόδον
55167,315902,κρίνεσιν,
55168,315903,κοσμοσανδάλοις,
55169,315904,ἴοις,εἶμι
55170,315906,σισυμβρίοις,
55171,315907,ἀνεμωνῶν,
55172,315908,κάλυξί,
55173,315909,τ᾽,τ᾽
55174,315911,ἑρπύλλῳ,
55175,315912,κρόκοις,
55176,315913,ὑακίνθοις,ὑάκινθος
55177,315914,ἑλειχρύσου,
55178,315916,οἰνάνθῃσιν,
55179,315917,ἡμεροκαλλεῖ,
55180,315922,ἀνθρύσκ<ου,
55181,315931,ναρκ>ίσσου,
55182,315934,τ᾽,τ᾽
55183,315935,ἀειφρούρῳ,
55184,315936,μελιλώτῳ,μελίλωτον
55185,315943,κύτισος,
55186,315956,εἴσοδος,εἴσοδος
55187,315960,ἡγεῖτο,ἡγέομαι
55188,315969,Ψευδοστιγματίᾳ,
55189,315977,σὺ,σύ
55190,315985,κόσμησον,
55191,315988,τραγήμασιν,
55192,315992,στεφάνους,στέφανος
55193,315994,λιβανωτόν,λιβανωτός
55194,316000,δ᾽,δ᾽
55195,316002,διθυραμβοποιὸς,
55196,316006,Δείπνῳ,δεῖπνον
55197,316021,δ᾽,δ᾽
55198,316022,ἤλυθ᾽,
55199,316031,ἐπέχευεν,
55200,316033,εἶτ᾽,
55201,316036,λεπτᾶς,
55202,316038,μυρτίδος,
55203,316039,εὐγνήτων,
55204,316040,κλαδέων,
55205,316041,δισύναπτον,
55206,316044,Τιτθαῖς,
55207,316054,τότ᾽,
55208,316059,ἀνεκλίνετο,
55209,316069,παρέκειθ᾽,
55210,316072,μᾶζα,μᾶζα
55211,316076,δ᾽,δ᾽
55212,316080,παρ᾽,
55213,316081,Αἰγυπτίοις,Αἰγύπτιος
55214,316084,Νικόστρατός,
55215,316087,Τοκιστῇ,
55216,316089,Αἰγύπτιον,Αἰγύπτιος
55217,316091,ὑποστησάμενος,
55218,316098,ʼ,
55219,316099,καταλαμβάνομεν,
55220,316101,πορνοβοσκὸν,πορνοβοσκός
55221,316118,Χαιρεφῶν,Χαιρεφῶν
55222,316122,γαστρίζου,
55223,316124,Κύνουλκε,
55224,316137,ʼτὸν,
55225,316138,μελίλωτον,μελίλωτον
55226,316141,τ᾽,
55227,316142,ἀειφρούρῳ,
55228,316150,ἔξοινον,
55229,316152,γεγενημένον,γίγνομαι
55230,316155,δ᾽,δ᾽
55231,316159,Ἄλεξις,Ἄλεξις
55232,316161,Εἰσοικιζομένῳ,
55233,316165,ʼπαύσομαί,
55234,316166,σε,σύ
55235,316170,παισὶ,παῖς
55236,316178,Συνδείπνοις,σύνδειπνον
55237,316186,μασσέτω,
55238,316189,ἐγχείτω,
55239,316190,βαθὺν,βαθύς
55240,316191,κρατῆρ᾽,
55241,316193,ὅδ᾽,
55242,316198,φάγῃ,ἐσθίω
55243,316203,ἐργάτης,ἐργάτης
55244,316209,Φλιάσιον,Φλειάσιος
55245,316211,Ἀριστίαν,
55246,316218,ἐπιγραφομέναις,
55247,316219,Κηρσὶν,
55248,316224,ʼ,
55249,316225,σύνδειπνος,σύνδειπνος
55250,316227,᾽πίκωμος,
55251,316229,μαζαγρέτας,
55252,316242,μηδὲν,μηδείς
55253,316249,Ἀλέξιδος,Ἄλεξις
55254,316251,ΧΥΔΑΙΟΙΣ,
55255,316253,στεφάνοις,στέφανος
55256,316256,συμποσίου,συμπόσιον
55257,316260,χυδαίων,
55258,316264,κωμῳδιοποιός,
55259,316269,ʼ,ʼ
55260,316273,<τῶν>,
55261,316275,πεπλεγμένων,
55262,316277,κἀγὼ,ἐγώ
55263,316278,δ᾽,δ᾽
55264,316296,βουλομένοις,βούλομαι
55265,316300,παιδὶ,παῖς
55266,316304,στεφανηφόρῳ,
55267,316306,μου,ἐγώ
55268,316307,διαλέξει,
55269,316310,Ἀντιφά<νη,
55270,316314,στεφά>νους,
55271,316323,ἡμμένην,ἅπτω
55272,316339,μετ᾽,
55273,316344,<αὐτὸσ>,
55274,316347,καταμαντευσάμενος,
55275,316351,οὐδένα,οὐδείς
55276,316363,περιενεγκόντων,
55277,316368,ἀλαβάστοις,
55278,316372,σκεύεσιν,σκεῦος
55279,316373,μύρα,μύρον
55280,316375,<νυστάζοντα>,
55281,316377,Κύνουλκον,
55282,316378,θεασάμενός,θεάομαι
55283,316396,τοῦτ᾽,
55284,316403,σπογγιᾷ,
55285,316405,μου,ἐγώ
55286,316409,ἐκκαθαρίσει,
55287,316411,μαγγανείαις,μαγγανεία
55288,316416,οἴδατε,οἶδα
55289,316423,Συμποσίῳ,συμπόσιον
55290,316434,νὴ,νή
55291,316435,Δί᾽,
55292,316467,ἡμῖν,ἡμεῖς
55293,316472,ἑστιῴμεθα,
55294,316474,—,
55295,316484,ἐσθὴς,ἐσθής
55296,316487,γυναικεία,γυναικεῖος
55297,316493,κάλλη,κάλλος
55298,316516,οὐδεὶς,οὐδείς
55299,316529,τύχωσιν,τυγχάνω
55300,316543,τι,τις
55301,316552,ἐλαίου,ἔλαιον
55302,316568,ἀποῦσα,ἄπειμι
55303,316586,δ᾽,δ᾽
55304,316603,ἡδεῖαί,ἡδύς
55305,316606,ἐλευθέριαι,
55306,316620,μύρα,μύρον
55307,316631,Λακεδαιμόνιοί,Λακεδαιμόνιος
55308,316642,τοὔλαιον,ἔλαιον
55309,316649,βάπτοντας,
55310,316667,μυροπωλεῖν,
55311,316683,γ,ΑΒΓ
55312,316684,#,
55313,316686,Βίων,Βίων
55314,316694,χροιαὶ,
55315,316696,ἔχουσαί,ἔχω
55316,316698,συνεκθηλύνουσι,
55317,316702,ὑμεῖς,ὑμεῖς
55318,316713,καίτοι,καίτοι
55319,316722,ποιήτρια,ποιήτρια
55320,316730,ἀφελεῖν,ἀφαιρέω
55321,316736,ʼ,
55322,316737,ἐγὼ,ἐγώ
55323,316739,φίλημ᾽,
55324,316740,ἁβροσύναν,
55325,316743,μοι,ἐγώ
55326,316747,ἀελίω,
55327,316770,δ᾽,δ᾽
55328,316788,τρυφήσας,
55329,316794,ῥαβδίων,
55330,316797,τινων,τις
55331,316804,ἀντελάβετο,ἀντιλαμβάνω
55332,316808,ἐπιγραψάμενος,ἐπιγράφω
55333,316818,ʼ,
55334,316824,τάδ᾽,
55335,316829,κομψός,κομψός
55336,316833,ἐμοὶ,ἐγώ
55337,316837,ῥυπαίνοντι,
55338,316841,ἁβρὸν,ἁβρός
55339,316845,ἅτε,ἅτε
55340,316847,μετακαλεσαμένῳ,
55341,316860,ῥαβδοδίαιτος,
55342,316864,ἀλλ᾽,
55343,316874,’,
55344,316881,δ᾽,δ᾽
55345,316885,Κρίσει,κρίσις
55346,316890,ʼτὴν,
55347,316893,Ἡδονήν,ἡδονή
55348,316894,τινα,τις
55349,316899,ἀλειφομένην,
55350,316902,κατοπτριζομένην,
55351,316907,Φρόνησιν,φρόνησις
55352,316910,Νοῦν,νόος
55353,316913,δ᾽,δ᾽
55354,316914,Ἀρετὴν,ἀρετή
55355,316916,χριομένην,
55356,316918,γυμναζομένην,γυμνάζω
55357,316920,’,
55358,316924,Μασσούριος,
55359,316927,‘,
55360,316940,αἰσθήσεις,αἴσθησις
55361,316941,ὀδμαῖς,
55362,316943,παρηγοροῦνται,
55363,316950,Ἄλεξίς,
55364,316953,Πονήρᾳ,
55365,316958,ʼ,
55366,316985,χευάτω,
55367,316988,καττῶ,
55368,316990,ἄμμι,ἡμεῖς
55369,317007,κοιλώτερα,
55370,317009,χρισάμενος,χρίω
55371,317013,στήθη,στῆθος
55372,317014,παρακελευόμενος,παρακελεύομαι
55373,317015,μυροῦν,
55374,317026,δηλονότι,δηλονότι
55375,317027,παρηγορουμένης,
55376,317029,εὐώδεσι,εὐώδης
55377,317032,δ᾽,δ᾽
55378,317043,ἀναφερομένης,ἀναφέρω
55379,317046,ὄσφρηριν,
55380,317058,καθιδρῦσθαι,καθιδρύω
55381,317061,Πραξαγόρας,Πραξαγόρα
55382,317063,Φυλότιμος,
55383,317091,δ᾽,δ᾽
55384,317105,κυριώτερον,κύριος
55385,317117,γινομένας,γίγνομαι
55386,317122,ἐπιδηλότατα,
55387,317131,Ὁμηρικός,
55388,317140,μοι,ἐγώ
55389,317144,ἀλλ᾽,
55390,317149,μοι,ἐγώ
55391,317155,δ᾽,δ᾽
55392,317165,ἀπολελυμένας,
55393,317175,δ᾽,δ᾽
55394,317180,τάρβους,τάρβος
55395,317192,ʼ,
55396,317197,ἐπιχαιρέκακον,
55397,317204,ὀρχῇ,
55398,317209,<μ᾽>,
55399,317218,ʼτὸν,
55400,317221,δημιουργὸν,δημιουργός
55401,317225,πλευμόνος,
55402,317232,μαλακὴν,μαλακός
55403,317240,σπόγγου,σπόγγος
55404,317243,ἵν᾽,
55405,317250,ἁλλομένη,ἅλλομαι
55406,317254,ὑπεῖκον,ὑπείκω
55407,317257,ποιῆται,ποιέω
55408,317265,περικειμένους,περίκειμαι
55409,317268,ὑποθυμιάδας,
55410,317275,ἀνθῶν,ἀνθέω
55411,317307,ἐοῦσ᾽,
55412,317308,ἠλείφετο,
55413,317312,δ᾽,δ᾽
55414,317317,ʼ,
55415,317318,ἐσμυρισμένας,
55416,317329,μύρρα,Μύρρα
55417,317333,παρ᾽,
55418,317343,ἐσκευάζετο,
55419,317347,στακτὴ,
55420,317364,δ᾽,δ᾽
55421,317367,μετ᾽,
55422,317371,δ᾽,δ᾽
55423,317380,ʼλέγει,
55424,317388,παρ᾽,
55425,317392,ʼτὸν,
55426,317412,σκευαζομένου,
55427,317416,θυώματα,θύωμα
55428,317426,πρῶτον,πρῶτος
55429,317439,ἑανῷ,
55430,317449,κινυμένοιο,κίνυμαι
55431,317460,ἵκετ᾽,
55432,317465,μύρα,μύρον
55433,317474,Ἡροφίλειος,Ἡροφίλειος
55434,317482,‘,
55435,317487,χρηστοτάτη,
55436,317492,ῥόδινον,ῥόδινος
55437,317507,κρόκινον,
55438,317508,δ᾽,δ᾽
55439,317517,νάρδινον,
55440,317521,Τάρσῳ,
55441,317523,οἰνάνθη,οἰνάνθη
55442,317526,Κυπρία,
55443,317528,Ἀδραμυττηνή,
55444,317529,:,
55445,317530,ἀμαράκινον,ἀμαράκινος
55446,317531,Κῷον,Κῷον
55447,317533,μήλινον,
55448,317535,κύπρινον,
55449,317537,προκέκριται,προκρίνω
55450,317542,δευτερεῦον,δευτερεύω
55451,317543,δ᾽,δ᾽
55452,317559,παναθηναικὸν,
55453,317566,μετώπιον,μέτωπον
55454,317568,Μενδήσιον,Μενδήσιος
55455,317569,κάλλιστα,καλός
55456,317577,μετώπιον,μέτωπον
55457,317579,ἐλαίου,ἔλαιον
55458,317584,καρύων,κάρυον
55459,317599,χρηστότατον,χρηστός
55460,317603,ἀλλ᾽,
55461,317608,Ἔφεσός,
55462,317624,μεγαλλείῳ,
55463,317641,Ἀρσινόης,Ἀρσινόη
55464,317643,Βερενίκης,Βερενίκη
55465,317653,καθ᾽,
55466,317654,ὃν,ὅς
55467,317661,οἰνάνθινον,
55468,317664,Ἀδραμυττίῳ,Ἀδραμύττιον
55469,317706,μυρεψοῦ,
55470,317707,τινος,τις
55471,317708,ἐκπονήσαντος,
55472,317710,παρ᾽,
55473,317714,ἐσκευάζετο,
55474,317715,λιβανώτινον,
55475,317731,ἐπιχεόμενον,ἐπιχέω
55476,317744,’,
55477,317752,Ἄθλοις,ἆθλον
55478,317757,ʼ,
55479,317758,ἰσάργυρόν,
55480,317759,τ᾽,τ᾽
55481,317766,χριμάτων,
55482,317767,τ᾽,
55483,317768,Αἰγυπτίων,Αἰγύπτιος
55484,317789,ἣν,ὅς
55485,317792,καταγομένην,
55486,317798,Ἱκέσιος,Ἱκέσιος
55487,317799,δ᾽,δ᾽
55488,317801,β,ΑΒΓ
55489,317804,Ὕλης,ὕλη
55490,317817,δ᾽,δ᾽
55491,317829,μύρσινον,
55492,317831,μήλινον,
55493,317834,δ᾽,δ᾽
55494,317837,εὐστόμαχον,εὐστόμαχος
55495,317839,ληθαργικοῖς,
55496,317843,δ᾽,δ᾽
55497,317844,οἰνάνθινον,
55498,317855,σαμψούχινον,
55499,317858,ἑρπύλλινον,
55500,317859,ἐπιτήδεια,ἐπιτήδειος
55501,317863,κρόκινον,
55502,317871,στακτὴ,
55503,317879,νάρδος,νάρδος
55504,317888,ἁπαλόν,ἁπαλός
55505,317892,λευκόινον,
55506,317897,πεπτικόν,
55507,317899,’,
55508,317905,Ὀδμῶν,ὀσμή
55509,317908,ʼσυντίθεσθαί,
55510,317910,μύρα,μύρον
55511,317911,ἀπ᾽,
55512,317914,ῥόδινον,ῥόδινος
55513,317916,λευκόινον,
55514,317918,σούσινον,
55515,317919,ʽκαὶ,
55516,317924,κρίνων̓,
55517,317929,σισύμβρινον,
55518,317931,ἑρπύλλινον,
55519,317935,κύπρινον,
55520,317937,κρόκινον,
55521,317940,δ᾽,δ᾽
55522,317944,Κιλικίᾳ,Κιλίκιος
55523,317950,μύρρινον,
55524,317953,οἰνάνθινον,
55525,317956,δ᾽,δ᾽
55526,317962,πολύοσμος,
55527,317964,<ἀπὸ,
55528,317966,τῆσ>,
55529,317971,Ἑλλάδι,Ἑλλάς
55530,317980,ῥιζῶν,ῥίζα
55531,317982,τ᾽,τ᾽
55532,317987,νάρδινον,
55533,317991,ἀμαράκινον,ἀμαράκινος
55534,317994,κόστου,κόστον
55535,317996,’,
55536,318003,παλαιοτέροις,παλαιός
55537,318013,ποῖόν,ποῖος
55538,318025,Θορικίοις,
55539,318027,Διορύττοντί,
55540,318032,ʼ,
55541,318034,δ᾽,δ᾽
55542,318041,χρυσοκολλήτου,
55543,318043,κάλπιδος,
55544,318053,φοινικίνῳ,
55545,318056,γνάθους,γνάθος
55546,318060,σισυμβρίνῳ,
55547,318066,ἀμαρακίνῳ,
55548,318074,ἑρπυλλίνῳ,
55549,318088,ʽ,
55550,318092,ἔπειτ᾽,
55551,318111,πρίω,πρίασθαι
55552,318112,μοι,ἐγώ
55553,318113,βάκχαριν,
55554,318116,λακκόπρωκτε,λακκόπρωκτος
55555,318118,βάκχαριν,
55556,318122,ἐγὼ,ἐγώ
55557,318123,πρίωμαι,πρίασθαι
55558,318125,λαικάσομἄρα,
55559,318126,βάκχαριν,
55560,318133,ʼ,
55561,318137,Πέρωνος,
55562,318141,ἐχθὲς,χθές
55563,318145,Αἰγυπτίου,Αἰγύπτιος
55564,318152,Καλλιστράτου,Καλλίστρατος
55565,318156,μυροπώλου,
55566,318159,Πέρωνος,
55567,318165,Ἡδυχάρει,Ἡδυχάρης
55568,318169,ʼ,
55569,318171,δ᾽,δ᾽
55570,318173,Ἀντείᾳ,
55571,318177,ʼ,
55572,318180,μυροπώλῃ,
55573,318182,κατελίμπανον,
55574,318194,σοι,σύ
55575,318197,κινναμώμινα,
55576,318201,νάρδινα,
55577,318207,κωμῳδιοποιῶν,
55578,318211,ΒΑΚΚΑΡΙΣ,
55579,318219,ʽ,
55580,318222,ʼ,
55581,318223,βακκάρι,
55582,318229,ἐσθ᾽,
55583,318232,κρόκος,κρόκος
55584,318235,δ᾽,δ᾽
55585,318237,Αἴθωνι,αἴθων
55586,318238,σατυρικῷ,
55587,318243,βακκάρει,
55588,318246,ψυκτηρίοις,
55589,318258,βακκάρεις,
55590,318261,μύρα,μύρον
55591,318263,Σαρδιανὸν,Σαρδιανός
55592,318277,Σαρδιανὸν,Σαρδιανός
55593,318284,διαβόητοι,
55594,318286,ἡδυπαθείᾳ,ἡδυπάθεια
55595,318288,Λυδοί,Λυδός
55596,318293,Ἀνακρέοντι,
55597,318298,λυδοπαθὴσ’,
55598,318306,βακκάριδος,
55599,318312,ʼ,
55600,318314,δ᾽,δ᾽
55601,318316,Λυδοῖς,Λυδός
55602,318324,βακκάριδι,
55603,318325,κεχριμένον,
55604,318331,μύρον,μύρον
55605,318333,βάκκαρις,
55606,318339,ἀντιδιαστέλλων,
55607,318344,ʼ,
55608,318345,κἄγωγε,ἐγώ
55609,318347,σὰς,σός
55610,318348,βακκάρεις,
55611,318351,μύρα,μύρον
55612,318355,ʽ,
55613,318359,κἠλειφόμην,
55614,318362,θυώμασι,θύωμα
55615,318364,βακκάρι,
55616,318367,δ᾽,δ᾽
55617,318369,Θεσμοφοριαζούσαις,
55618,318373,ʼ,
55619,318376,πολυτίμηθ᾽,
55620,318379,ἔπνευσεν,
55621,318382,φάσκωλος,
55622,318384,λυόμενός,
55623,318385,μοι,ἐγώ
55624,318389,βακκάριδος,
55625,318391,ΒΡΕΝΘΕΙΟΥ,
55626,318397,Λήροις,λῆρος
55627,318405,κἀκέλευον,
55628,318407,ἐγχέασθε,
55629,318408,νῷν,ἐγώ
55630,318409,βρένθειον,
55631,318417,ΒΑΣΙΛΕΙΟΥ,
55632,318423,Γείτοσιν,γείτων
55633,318429,ʼ,
55634,318431,δ᾽,δ᾽
55635,318437,δ᾽,δ᾽
55636,318445,βρενθείου,
55637,318453,βρενθείω,
55638,318454,βασιληίω,
55639,318456,ΨΑΓΔΗΣ,
55640,318459,Δαιταλεῦσιν,
55641,318464,φέρ᾽,
55642,318469,δῶ,δίδωμι
55643,318473,ψάγδαν,
55644,318477,δ᾽,δ᾽
55645,318484,ψάγδαν,
55646,318485,ἐρυγγάνοντα,ἐρυγγάνω
55647,318488,δ᾽,δ᾽
55648,318490,Στεφανοπώλισιν,
55649,318496,ψάγδανι,
55650,318498,λελουμένη,
55651,318501,δ᾽,δ᾽
55652,318505,Ἀδαῖον,Ἀδαῖος
55653,318508,ʼπαρὰ,
55654,318509,Ἠλείοις,Ἠλεῖος
55655,318512,τι,τις
55656,318513,ΠΛΑΓΓΟΝΙΟΝ,
55657,318518,τινος,τις
55658,318519,Πλαγγόνος,Πλαγγών
55659,318526,Ὁμοιότησιν,ὁμοιότης
55660,318534,ΜΕΓΑΛ,
55661,318536,ΛΕΙΟΝ,
55662,318543,Μεγάλλου,
55663,318548,δ᾽,δ᾽
55664,318553,Μέγαλλον,
55665,318556,δ᾽,δ᾽
55666,318560,Τελμησσεῦσι,
55667,318563,ʼκαὶ,
55668,318566,Πετάλῃ,
55669,318572,δ᾽,δ᾽
55670,318574,Μηδείᾳ,Μήδειος
55671,318581,λέγ᾽,
55672,318587,τοιοῦτον,τοιοῦτος
55673,318590,Μέγαλλος,
55674,318595,ᾁγύπτιος,
55675,318596,οὔτ᾽,
55676,318598,οὔτ᾽,
55677,318602,μεγαλλείου,
55678,318607,Ἄμφις,Ἄμφις
55679,318615,ʼ,
55680,318620,Μιλησίοις,Μιλήσιος
55681,318622,ἔπειτ᾽,
55682,318625,μεγαλλείῳ,
55683,318631,μίνδακα,
55684,318636,δέσποτ᾽,
55685,318650,ἀλλ᾽,
55686,318653,βασιλὶς,βασιλίς
55687,318654,ὠνομασμένη,ὀνομάζω
55688,318656,μεγαλλείοις,
55689,318657,<τὸ>,
55690,318658,σῶμ᾽,
55691,318659,ἀλείφεται,
55692,318661,ΝΑΡΔΙΝΟΥ,
55693,318667,Κεκρυφάλῳ,κεκρύφαλος
55694,318685,νάρδινον,
55695,318693,μυρίσασθαι,
55696,318695,Ἀλκαῖος,Ἀλκαῖος
55697,318697,Παλαίστραις,παλαίστρα
55698,318700,ʽ,
55699,318703,ʼ,
55700,318704,μυρίσασά,
55701,318705,<μ᾽>,
55702,318706,ἐγκατέκλεισεν,
55703,318707,ἀνθ᾽,
55704,318715,μυρίσμασιν,
55705,318719,Ἐκκλησιαζούσαις,
55706,318723,ʼ,
55707,318730,ʽτῆς,
55708,318733,σάγδασ,
55709,318736,δ᾽,δ᾽
55710,318743,Κωραλίσκῳ,
55711,318744,ʽ,
55712,318748,βάκκαρίς,
55713,318751,σάγδας,
55714,318757,Δαιταλεῦσιν,
55715,318760,Μαρικᾷ,μαρικᾶς
55716,318761,Εὔπολις,Εὔπολις
55717,318762,‘,
55718,318763,σάγδαν,
55719,318764,ἐρυγγάνοντα’,
55720,318769,ʼ,
55721,318772,Θυατειρηνὸς,
55722,318777,χλιδῶντος,
55723,318783,θυμίαμά,
55724,318789,ʼ,
55725,318791,δ᾽,δ᾽
55726,318802,Ἵππαρχός,Ἵππαρχος
55727,318805,Παννυχίδι,παννυχίς
55728,318812,μνῶν,μνᾶ
55729,318818,Μισογύνῃ,
55730,318827,δ᾽,δ᾽
55731,318829,Φρεαρρίῳ,
55732,318838,ʼ,
55733,318839,στακτὴ,
55734,318840,δυοῖν,δύο
55735,318841,μναῖν,μνᾶ
55736,318844,μ᾽,μ᾽
55737,318852,Σαρδιανῶν,Σαρδιανός
55738,318854,φιλόμυρον,
55739,318858,Ἄλεξίς,
55740,318861,Ἐκπωματοποιῷ,
55741,318867,φιλόμυρον,
55742,318877,Ἀθηναῖοι,Ἀθηναῖος
55743,318882,εἰσηγηταὶ,
55744,318889,παρ᾽,
55745,318895,προείρηται,προαγορεύω
55746,318907,ἡμεῖς,ἡμεῖς
55747,318921,Εἰσοικιζομένῳ,
55748,318922,Ἀλέξιδος,Ἄλεξις
55749,318923,ταυτί,οὗτος
55750,318930,ἐμυρίζετ᾽,
55751,318932,ἀλαβάστου,
55752,318935,τι,τις
55753,318936,γινόμενον,γίγνομαι
55754,318943,περιστερὰς,περιστερά
55755,318945,ἀποβεβαμμένας,
55756,318958,δ᾽,δ᾽
55757,318961,πετόμεναι,
55758,318962,δ᾽,δ᾽
55759,318966,ἡμῶν,ἡμεῖς
55760,318967,θαἰμάτια,ἱμάτιον
55761,318972,μοι,ἐγώ
55762,318973,φθονήσητ᾽,
55763,318981,ἠλειφόμην,
55764,318995,δ᾽,δ᾽
55765,318996,ὑοσαλακωνία,
55766,319005,ἡμεῖς,ἡμεῖς
55767,319009,ἀρυσαμένους,ἀρύω
55768,319026,Μύρων,Μύρων
55769,319028,Στεφάνων,στέφανος
55770,319042,αὐχμῶσι,
55771,319048,μετέωρον,μετέωρος
55772,319057,πυρετῶν,πυρετός
55773,319058,διακαιόντων,
55774,319061,τέγγουσι,
55775,319064,ἐπιβρέγμασιν,
55776,319075,πολύκενον,
55777,319079,παρακείμενα,παράκειμαι
55778,319080,λαμβάνῃ,λαμβάνω
55779,319084,λογισάμενοι,λογίζομαι
55780,319092,μετέωρον,μετέωρος
55781,319097,ἐπεσπάσθησαν,
55782,319103,<τῆσ>,
55783,319105,γενησομένης,γίγνομαι
55784,319109,προτέγξαιεν,
55785,319112,δ᾽,δ᾽
55786,319117,χρειώδεσιν,
55787,319124,ἀγόντων,ἄγω
55788,319136,Κύνουλκε,
55789,319137,Θεόδωρε,Θεόδωρος
55790,319144,καροῦν,
55791,319145,δυναμένοις,δύναμαι
55792,319148,στύφουσιν,
55793,319152,ἐπ᾽,
55794,319156,δ᾽,δ᾽
55795,319158,πολυμαθέστατος,πολυμαθής
55796,319163,Προβλήμασι,πρόβλημα
55797,319172,πολιώτεροι,
55798,319193,πολιωτέρους,
55799,319198,αὔανσις,
55800,319202,εἴτ᾽,
55801,319213,πιλία,
